k,m,n,fout_hz,fvco_hz,method,design_crossover_hz,window,high_hz,reference_fs,reference_buffer_fs,sampler_fs,charge_pump_fs,retimer_fs,output_buffer_fs,vco_fs,filter_resistor_fs,total_fs,below_200fs_in_hypothesis,vco_l1mhz_dbc_hz,reference_asd_as_sqrt_hz
32,4,128,768000000,3072000000,hybrid,1000000,10k_to_fout_over_2,384000000.0,29.775473885440245,36.728596007590426,35.36091055461488,31.714071220883476,39.19132557084538,39.19132557084538,194.77734567972635,97.12899766107792,234.3841323450275,False,-115,20
33,4,132,792000000,3168000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,183.33206846497944,94.0386324563571,216.5171336317313,False,-115,20
33,4,132,792000000,3168000000,hybrid,1000000,10k_to_fout_over_2,396000000.0,29.77547388859054,36.728596011569344,34.28936781425033,30.753038762976153,39.79899496218464,39.79899496218464,188.92873476512622,94.18569493407952,228.23236119949374,False,-115,20
34,4,136,816000000,3264000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,33.23767891364012,29.809812579797175,6.3213922517116385,6.3213922517116385,177.9399488042447,91.27279032528779,210.4672525962496,False,-115,20
34,4,136,816000000,3264000000,hybrid,1000000,10k_to_fout_over_2,408000000.0,29.77547389063315,36.72859601415042,33.280856998522935,29.84853762498619,40.397524676643215,40.397524676643215,183.42397160090306,91.41552763507431,222.4841371921529,False,-115,20
35,4,140,840000000,3360000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,32.28803094467897,28.958103648945826,6.3213922517116385,6.3213922517116385,172.85595026698056,88.66499631599385,204.7718202761972,False,-115,20
35,4,140,840000000,3360000000,hybrid,1000000,10k_to_fout_over_2,420000000.0,29.775473891885426,36.728596015732,32.329975371385885,28.995722265520897,40.987315110897384,40.987315110897384,178.23359844066752,88.80365558883332,217.10544140356336,False,-115,20
36,4,144,864000000,3456000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,168.05439609289778,86.20207975166068,199.40125975910564,True,-115,20
36,4,144,864000000,3456000000,hybrid,1000000,10k_to_fout_over_2,432000000.0,29.775473892612094,36.7285960166503,31.431920500744354,28.190285536627908,41.56873825364435,41.56873825364435,173.33142851474733,86.33688752674162,212.0660007984633,False,-115,20
37,4,148,888000000,3552000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,30.542731974696324,27.39280074900281,6.3213922517116385,6.3213922517116385,163.51238538768433,83.8722938124266,194.32919083211567,True,-115,20
37,4,148,888000000,3552000000,hybrid,1000000,10k_to_fout_over_2,444000000.0,29.77547389298924,36.728596017126584,30.582409136255958,27.428385927885547,42.14214042974081,42.14214042974081,168.69410510758456,84.00345826358813,207.338782702173,False,-115,20
38,4,152,912000000,3648000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,29.738975870099054,26.671937571397475,6.3213922517116385,6.3213922517116385,159.20942787748214,81.66512818578381,189.5320093859453,True,-115,20
38,4,152,912000000,3648000000,hybrid,1000000,10k_to_fout_over_2,456000000.0,29.775473893157695,36.7285960173395,29.77760889600079,26.706586298359174,42.70784471265198,42.70784471265198,164.30072872193608,81.79284105385179,202.89956791590714,False,-115,20
39,4,156,936000000,3744000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,28.976438027276,25.988041736233434,6.3213922517116385,6.3213922517116385,155.1271348549826,79.57115053999448,184.98853152612108,True,-115,20
39,4,156,936000000,3744000000,hybrid,1000000,10k_to_fout_over_2,468000000.0,29.775473893210613,36.728596017406296,29.014080462822765,26.021802034346013,43.26615305293497,43.26615305293497,160.1325425922436,79.69558881822114,198.72659039829725,True,-115,20
40,4,160,960000000,3840000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,28.2520270765941,25.3383406928276,6.3213922517116385,6.3213922517116385,151.24895648360803,77.58187177649461,180.67969106767566,True,-115,20
40,4,160,960000000,3840000000,hybrid,1000000,10k_to_fout_over_2,480000000.0,29.77547389321726,36.728596017414695,28.28872845125866,25.371256983493158,43.817348162571335,43.817348162571335,156.1726647304135,77.70319918492028,194.8002305487782,True,-115,20
41,4,164,984000000,3936000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,27.562953245457656,24.720332383246436,6.3213922517116385,6.3213922517116385,147.5599575449834,75.68963100145815,176.58828129903517,True,-115,20
41,4,164,984000000,3936000000,hybrid,1000000,10k_to_fout_over_2,492000000.0,29.77547389322256,36.72859601742141,27.598759464647642,24.75244583755883,44.361695188529396,44.361695188529396,152.40585950712122,75.80799928173558,191.10275371409395,True,-115,20
9,14,126,216000000,3024000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,35.8755899385322,32.17567072105093,6.3213922517116385,6.3213922517116385,192.06216696331177,98.5166625733265,232.1174263008322,False,-115,40
9,14,126,216000000,3024000000,hybrid,1000000,10k_to_fout_over_2,108000000.0,59.55090123147262,36.728566609320616,35.92216609632175,32.21744338929291,20.783647418102536,20.783647418102536,196.37371047990882,98.67059554028613,237.4575829704575,False,-115,40
10,12,120,240000000,2880000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,201.66527531147736,103.44249570199281,242.6774876170666,False,-115,40
10,12,120,240000000,2880000000,hybrid,1000000,10k_to_fout_over_2,120000000.0,59.55091642351714,36.72857620772207,37.71828425818302,33.828324399226524,21.907989410258544,21.907989410258544,206.2880065370037,103.60416381026666,248.41660342256316,False,-115,40
11,12,132,264000000,3168000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,183.33206846497944,94.0386324563571,222.55938459211922,False,-115,40
11,12,132,264000000,3168000000,hybrid,1000000,10k_to_fout_over_2,132000000.0,59.550926118404405,36.7285823301767,34.289355041469626,30.753027307477172,22.977380181387108,22.977380181387108,187.6149218024886,94.18562762997564,228.34846497028389,False,-115,40
12,10,120,288000000,2880000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,201.66527531147736,103.44249570199281,242.6774876170666,False,-115,40
12,10,120,288000000,2880000000,hybrid,1000000,10k_to_fout_over_2,144000000.0,59.5509325643813,36.7285864026478,37.7182947278267,33.82833378911553,23.999166652198586,23.999166652198586,206.45940094844985,103.60420817229408,248.9449030278549,False,-115,40
13,10,130,312000000,3120000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,34.7717256327312,31.18565008348012,6.3213922517116385,6.3213922517116385,186.15256182597906,95.48538064799337,225.6426620477158,False,-115,40
13,10,130,312000000,3120000000,hybrid,1000000,10k_to_fout_over_2,156000000.0,59.55093692517325,36.72858915662524,34.816890051705485,31.226156608270745,24.979191339993395,24.979191339993395,190.65067268064143,95.63466572771868,232.00038862452902,False,-115,40
14,8,112,336000000,2688000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,40.36003868084872,36.19762956118228,6.3213922517116385,6.3213922517116385,216.06993783372576,110.8312453949923,258.59571374821473,False,-115,40
14,8,112,336000000,2688000000,hybrid,1000000,10k_to_fout_over_2,168000000.0,59.550939960994214,36.728591074572186,40.412463777474926,36.2446479558471,25.922191265400397,25.922191265400397,221.3719095071619,111.00453265966463,265.54395902827036,False,-115,40
15,8,120,360000000,2880000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,201.66527531147736,103.44249570199281,242.6774876170666,False,-115,40
15,8,120,360000000,2880000000,hybrid,1000000,10k_to_fout_over_2,180000000.0,59.55094209452437,36.72859242198846,37.71830090936774,33.828339333142246,26.83207036365253,26.83207036365253,206.68671593807935,103.60423757610332,249.7108078561433,False,-115,40
16,8,128,384000000,3072000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,35.315033845742626,31.6729258660345,6.3213922517116385,6.3213922517116385,189.06119560451003,96.97733972061826,228.82706356688146,False,-115,40
16,8,128,384000000,3072000000,hybrid,1000000,10k_to_fout_over_2,192000000.0,59.55094362545758,36.72859338917637,35.3609080337044,31.714068959959395,27.71209122386834,27.71209122386834,193.83517536663575,97.12897768359838,235.99473291001738,False,-115,40
17,8,136,408000000,3264000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,33.23767891364012,29.809812579797175,6.3213922517116385,6.3213922517116385,177.9399488042447,91.27279032528779,216.67827516697508,False,-115,40
17,8,136,408000000,3264000000,hybrid,1000000,10k_to_fout_over_2,204000000.0,59.550944728641895,36.72859408589331,33.28085525127271,29.848536057933313,28.565013565549037,28.565013565549037,182.49402922957964,91.41551208874935,224.02375237361093,False,-115,40
18,8,144,432000000,3456000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,168.05439609289778,86.20207975166068,205.94628646188346,False,-115,40
18,8,144,432000000,3456000000,hybrid,1000000,10k_to_fout_over_2,216000000.0,59.55094553594798,36.72859459591552,31.431919284895493,28.19028444617193,29.393196491705357,29.393196491705357,172.41179052965106,86.3368752117444,213.50822934321155,False,-115,40
19,6,114,456000000,2736000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,39.65196782679874,35.56258342852997,6.3213922517116385,6.3213922517116385,212.2792371699762,108.88683758104507,254.39841370185832,False,-115,40
19,6,114,456000000,2736000000,hybrid,1000000,10k_to_fout_over_2,228000000.0,59.55094612696113,36.7285949691731,39.70347739493703,35.60878071493665,30.198675467642627,30.198675467642627,217.85314931434334,109.05710827145874,262.5205206931275,False,-115,40
20,6,120,480000000,2880000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,201.66527531147736,103.44249570199281,242.6774876170666,False,-115,40
20,6,120,480000000,2880000000,hybrid,1000000,10k_to_fout_over_2,240000000.0,59.550946564582084,36.72859524564234,37.71830380910932,33.8283419338278,30.983221265710906,30.983221265710906,207.02578359833254,103.60425492517086,250.94973364956493,False,-115,40
21,6,126,504000000,3024000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,35.8755899385322,32.17567072105093,6.3213922517116385,6.3213922517116385,192.06216696331177,98.5166625733265,232.1174263008322,False,-115,40
21,6,126,504000000,3024000000,hybrid,1000000,10k_to_fout_over_2,252000000.0,59.55094688773088,36.72859544972949,35.922194303519916,32.217468687427925,31.748385785737202,31.748385785737202,197.22873166390136,98.67072059977771,240.5715652951759,False,-115,40
22,6,132,528000000,3168000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,183.33206846497944,94.0386324563571,222.55938459211922,False,-115,40
22,6,132,528000000,3168000000,hybrid,1000000,10k_to_fout_over_2,264000000.0,59.55094712829897,36.72859560170931,34.289367431610025,30.75303841979828,32.49553815526063,32.49553815526063,188.32160948725257,94.18568910421897,231.22436671243528,False,-115,40
23,6,138,552000000,3312000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,32.75597342213809,29.377786310524755,6.3213922517116385,6.3213922517116385,175.36110896650206,89.94999626260245,213.87212898937443,False,-115,40
23,6,138,552000000,3312000000,hybrid,1000000,10k_to_fout_over_2,276000000.0,59.55094730638119,36.72859571417858,32.79852546980084,29.415949882927215,33.22589351695453,33.22589351695453,180.18842392784495,90.09066015222226,222.77446355674388,False,-115,40
24,6,144,576000000,3456000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,168.05439609289778,86.20207975166068,205.94628646188346,False,-115,40
24,6,144,576000000,3456000000,hybrid,1000000,10k_to_fout_over_2,288000000.0,59.5509474388936,36.72859579789388,31.431920313535084,28.190285368725892,33.940536236188144,33.940536236188144,172.7325042281025,86.33688344680142,215.11033995170845,False,-115,40
25,6,150,600000000,3600000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,30.135495548367036,27.02756340568277,6.3213922517116385,6.3213922517116385,161.3322202491819,82.75399656159425,198.68997353300463,True,-115,40
25,6,150,600000000,3600000000,hybrid,1000000,10k_to_fout_over_2,300000000.0,59.55094753665271,36.72859585963431,30.174643551716983,27.062673999468963,34.64043879629701,34.64043879629701,165.87263332904843,82.88340876196571,208.13820523710743,False,-115,40
26,6,156,624000000,3744000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,28.976438027276,25.988041736233434,6.3213922517116385,6.3213922517116385,155.1271348549826,79.57115053999448,192.02543401881044,True,-115,40
26,6,156,624000000,3744000000,hybrid,1000000,10k_to_fout_over_2,312000000.0,59.550947608934365,36.728595905298754,29.014080374262438,26.021801954919077,35.326477322257865,35.326477322257865,159.54008276457563,79.69558587672856,201.7785929478264,False,-115,40
27,6,162,648000000,3888000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,27.903236618858372,25.02552167192849,6.3213922517116385,6.3213922517116385,149.38168541590915,76.62407089036505,185.88642391464427,True,-115,40
27,6,162,648000000,3888000000,hybrid,1000000,10k_to_fout_over_2,324000000.0,59.55094766173752,36.72859593864675,27.93948483021318,25.058031534895914,35.99944444015768,35.99944444015768,153.6762984591272,76.74389794835956,195.9637095597649,True,-115,40
28,4,112,672000000,2688000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,40.36003868084872,36.19762956118228,6.3213922517116385,6.3213922517116385,216.06993783372576,110.8312453949923,258.59571374821473,False,-115,40
28,4,112,672000000,2688000000,hybrid,1000000,10k_to_fout_over_2,336000000.0,59.55094770026662,36.72859596298798,40.41246915619812,36.24465277985209,36.660060010861955,36.660060010861955,222.3466298040754,111.00456721563907,268.8681933212014,False,-115,40
29,4,116,696000000,2784000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,38.96831320909531,34.94943543838289,6.3213922517116385,6.3213922517116385,208.61925032221794,107.00947831240636,250.3512963717719,False,-115,40
29,4,116,696000000,2784000000,hybrid,1000000,10k_to_fout_over_2,348000000.0,59.55094772791814,36.72859598045121,39.01893575557107,34.994837183392605,37.30898015223679,37.30898015223679,214.7417584655855,107.17682397135368,260.8203127451088,False,-115,40
30,4,120,720000000,2880000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,201.66527531147736,103.44249570199281,242.6774876170666,False,-115,40
30,4,120,720000000,2880000000,hybrid,1000000,10k_to_fout_over_2,360000000.0,59.550947747650895,36.728595992917754,37.718304576521184,33.828342622094986,37.946804872083746,37.946804872083746,207.64357114692106,103.60426355075592,253.36130026205745,False,-115,40
31,4,124,744000000,2976000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,36.45422848592787,32.69463315203561,6.3213922517116385,6.3213922517116385,195.15994384981678,100.10564100192853,235.51889929435893,False,-115,40
31,4,124,744000000,2976000000,hybrid,1000000,10k_to_fout_over_2,372000000.0,59.550947761409134,36.72859600160658,36.50158508268787,32.73710577106228,38.57408456464001,38.57408456464001,201.00306172620546,100.26219085370542,246.43467022608516,False,-115,40
32,4,128,768000000,3072000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,35.315033845742626,31.6729258660345,6.3213922517116385,6.3213922517116385,189.06119560451003,96.97733972061826,228.82706356688146,False,-115,40
32,4,128,768000000,3072000000,hybrid,1000000,10k_to_fout_over_2,384000000.0,59.55094777088049,36.728596007590426,35.36091055461488,31.714071220883476,39.19132557084538,39.19132557084538,194.77734567972635,97.12899766107792,239.990954059604,False,-115,40
33,4,132,792000000,3168000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,183.33206846497944,94.0386324563571,222.55938459211922,False,-115,40
33,4,132,792000000,3168000000,hybrid,1000000,10k_to_fout_over_2,396000000.0,59.55094777718108,36.728596011569344,34.28936781425033,30.753038762976153,39.79899496218464,39.79899496218464,188.92873476512622,94.18569493407952,233.98663900865492,False,-115,40
34,4,136,816000000,3264000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,33.23767891364012,29.809812579797175,6.3213922517116385,6.3213922517116385,177.9399488042447,91.27279032528779,216.67827516697508,False,-115,40
34,4,136,816000000,3264000000,hybrid,1000000,10k_to_fout_over_2,408000000.0,59.5509477812663,36.72859601415042,33.280856998522935,29.84853762498619,40.397524676643215,40.397524676643215,183.42397160090306,91.41552763507431,228.38329150437437,False,-115,40
35,4,140,840000000,3360000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,32.28803094467897,28.958103648945826,6.3213922517116385,6.3213922517116385,172.85595026698056,88.66499631599385,211.1504413756908,False,-115,40
35,4,140,840000000,3360000000,hybrid,1000000,10k_to_fout_over_2,420000000.0,59.55094778377085,36.728596015732,32.329975371385885,28.995722265520897,40.987315110897384,40.987315110897384,178.23359844066752,88.80365558883332,223.1468333261647,False,-115,40
36,4,144,864000000,3456000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,168.05439609289778,86.20207975166068,205.94628646188346,False,-115,40
36,4,144,864000000,3456000000,hybrid,1000000,10k_to_fout_over_2,432000000.0,59.55094778522419,36.7285960166503,31.431920500744354,28.190285536627908,41.56873825364435,41.56873825364435,173.33142851474733,86.33688752674162,218.2469363616422,False,-115,40
37,4,148,888000000,3552000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,30.542731974696324,27.39280074900281,6.3213922517116385,6.3213922517116385,163.51238538768433,83.8722938124266,201.0394113684843,False,-115,40
37,4,148,888000000,3552000000,hybrid,1000000,10k_to_fout_over_2,444000000.0,59.55094778597848,36.728596017126584,30.582409136255958,27.428385927885547,42.14214042974081,42.14214042974081,168.69410510758456,84.00345826358813,213.65651721647802,False,-115,40
38,4,152,912000000,3648000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,29.738975870099054,26.671937571397475,6.3213922517116385,6.3213922517116385,159.20942787748214,81.66512818578381,196.40619413805638,True,-115,40
38,4,152,912000000,3648000000,hybrid,1000000,10k_to_fout_over_2,456000000.0,59.55094778631539,36.7285960173395,29.77760889600079,26.706586298359174,42.70784471265198,42.70784471265198,164.30072872193608,81.79284105385179,209.35131047392122,False,-115,40
39,4,156,936000000,3744000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,28.976438027276,25.988041736233434,6.3213922517116385,6.3213922517116385,155.1271348549826,79.57115053999448,192.02543401881044,True,-115,40
39,4,156,936000000,3744000000,hybrid,1000000,10k_to_fout_over_2,468000000.0,59.550947786421226,36.728596017406296,29.014080462822765,26.021802034346013,43.26615305293497,43.26615305293497,160.1325425922436,79.69558881822114,205.30950846959917,False,-115,40
40,4,160,960000000,3840000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,28.2520270765941,25.3383406928276,6.3213922517116385,6.3213922517116385,151.24895648360803,77.58187177649461,187.878048952592,True,-115,40
40,4,160,960000000,3840000000,hybrid,1000000,10k_to_fout_over_2,480000000.0,59.55094778643452,36.728596017414695,28.28872845125866,25.371256983493158,43.817348162571335,43.817348162571335,156.1726647304135,77.70319918492028,201.51145465842413,False,-115,40
41,4,164,984000000,3936000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,27.562953245457656,24.720332383246436,6.3213922517116385,6.3213922517116385,147.5599575449834,75.68963100145815,183.9468173306323,True,-115,40
41,4,164,984000000,3936000000,hybrid,1000000,10k_to_fout_over_2,492000000.0,59.55094778644512,36.72859601742141,27.598759464647642,24.75244583755883,44.361695188529396,44.361695188529396,152.40585950712122,75.80799928173558,197.9393821699148,True,-115,40
9,14,126,216000000,3024000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,35.8755899385322,32.17567072105093,6.3213922517116385,6.3213922517116385,192.06216696331177,98.5166625733265,253.94988018939802,False,-115,80
9,14,126,216000000,3024000000,hybrid,1000000,10k_to_fout_over_2,108000000.0,119.10180246294524,36.728566609320616,35.92216609632175,32.21744338929291,20.783647418102536,20.783647418102536,196.37371047990882,98.67059554028613,258.89193348309163,False,-115,80
10,12,120,240000000,2880000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,201.66527531147736,103.44249570199281,263.63688105388223,False,-115,80
10,12,120,240000000,2880000000,hybrid,1000000,10k_to_fout_over_2,120000000.0,119.10183284703427,36.72857620772207,37.71828425818302,33.828324399226524,21.907989410258544,21.907989410258544,206.2880065370037,103.60416381026666,268.9790768752194,False,-115,80
11,12,132,264000000,3168000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,183.33206846497944,94.0386324563571,245.24420834284788,False,-115,80
11,12,132,264000000,3168000000,hybrid,1000000,10k_to_fout_over_2,132000000.0,119.10185223680881,36.7285823301767,34.289355041469626,30.753027307477172,22.977380181387108,22.977380181387108,187.6149218024886,94.18562762997564,250.56328513763535,False,-115,80
12,10,120,288000000,2880000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,201.66527531147736,103.44249570199281,263.63688105388223,False,-115,80
12,10,120,288000000,2880000000,hybrid,1000000,10k_to_fout_over_2,144000000.0,119.1018651287626,36.7285864026478,37.7182947278267,33.82833378911553,23.999166652198586,23.999166652198586,206.45940094844985,103.60420817229408,269.467076748553,False,-115,80
13,10,130,312000000,3120000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,34.7717256327312,31.18565008348012,6.3213922517116385,6.3213922517116385,186.15256182597906,95.48538064799337,248.04566714955337,False,-115,80
13,10,130,312000000,3120000000,hybrid,1000000,10k_to_fout_over_2,156000000.0,119.1018738503465,36.72858915662524,34.816890051705485,31.226156608270745,24.979191339993395,24.979191339993395,190.65067268064143,95.63466572771868,253.89588926946098,False,-115,80
14,8,112,336000000,2688000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,40.36003868084872,36.19762956118228,6.3213922517116385,6.3213922517116385,216.06993783372576,110.8312453949923,278.35909402179766,False,-115,80
14,8,112,336000000,2688000000,hybrid,1000000,10k_to_fout_over_2,168000000.0,119.10187992198843,36.728591074572186,40.412463777474926,36.2446479558471,25.922191265400397,25.922191265400397,221.3719095071619,111.00453265966463,284.87284448876756,False,-115,80
15,8,120,360000000,2880000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,201.66527531147736,103.44249570199281,263.63688105388223,False,-115,80
15,8,120,360000000,2880000000,hybrid,1000000,10k_to_fout_over_2,180000000.0,119.10188418904875,36.72859242198846,37.71830090936774,33.828339333142246,26.83207036365253,26.83207036365253,206.68671593807935,103.60423757610332,270.1748168745635,False,-115,80
16,8,128,384000000,3072000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,35.315033845742626,31.6729258660345,6.3213922517116385,6.3213922517116385,189.06119560451003,96.97733972061826,250.94594453054816,False,-115,80
16,8,128,384000000,3072000000,hybrid,1000000,10k_to_fout_over_2,192000000.0,119.10188725091515,36.72859338917637,35.3609080337044,31.714068959959395,27.71209122386834,27.71209122386834,193.83517536663575,97.12897768359838,257.5508854989975,False,-115,80
17,8,136,408000000,3264000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,33.23767891364012,29.809812579797175,6.3213922517116385,6.3213922517116385,177.9399488042447,91.27279032528779,239.91981365661053,False,-115,80
17,8,136,408000000,3264000000,hybrid,1000000,10k_to_fout_over_2,204000000.0,119.10188945728379,36.72859408589331,33.28085525127271,29.848536057933313,28.565013565549037,28.565013565549037,182.49402922957964,91.41551208874935,246.62843850978385,False,-115,80
18,8,144,432000000,3456000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,168.05439609289778,86.20207975166068,230.27356548924044,False,-115,80
18,8,144,432000000,3456000000,hybrid,1000000,10k_to_fout_over_2,216000000.0,119.10189107189596,36.72859459591552,31.431919284895493,28.19028444617193,29.393196491705357,29.393196491705357,172.41179052965106,86.3368752117444,237.11750112539087,False,-115,80
19,6,114,456000000,2736000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,39.65196782679874,35.56258342852997,6.3213922517116385,6.3213922517116385,212.2792371699762,108.88683758104507,274.4641961161951,False,-115,80
19,6,114,456000000,2736000000,hybrid,1000000,10k_to_fout_over_2,228000000.0,119.10189225392226,36.7285949691731,39.70347739493703,35.60878071493665,30.198675467642627,30.198675467642627,217.85314931434334,109.05710827145874,282.05667752925024,False,-115,80
20,6,120,480000000,2880000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,201.66527531147736,103.44249570199281,263.63688105388223,False,-115,80
20,6,120,480000000,2880000000,hybrid,1000000,10k_to_fout_over_2,240000000.0,119.10189312916417,36.72859524564234,37.71830380910932,33.8283419338278,30.983221265710906,30.983221265710906,207.02578359833254,103.60425492517086,271.3203172064354,False,-115,80
21,6,126,504000000,3024000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,35.8755899385322,32.17567072105093,6.3213922517116385,6.3213922517116385,192.06216696331177,98.5166625733265,253.94988018939802,False,-115,80
21,6,126,504000000,3024000000,hybrid,1000000,10k_to_fout_over_2,252000000.0,119.10189377546176,36.72859544972949,35.922194303519916,32.217468687427925,31.748385785737202,31.748385785737202,197.22873166390136,98.67072059977771,261.7510723077312,False,-115,80
22,6,132,528000000,3168000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,183.33206846497944,94.0386324563571,245.24420834284788,False,-115,80
22,6,132,528000000,3168000000,hybrid,1000000,10k_to_fout_over_2,264000000.0,119.10189425659794,36.72859560170931,34.289367431610025,30.75303841979828,32.49553815526063,32.49553815526063,188.32160948725257,94.18568910421897,253.18699349137017,False,-115,80
23,6,138,552000000,3312000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,32.75597342213809,29.377786310524755,6.3213922517116385,6.3213922517116385,175.36110896650206,89.94999626260245,237.38856251752097,False,-115,80
23,6,138,552000000,3312000000,hybrid,1000000,10k_to_fout_over_2,276000000.0,119.10189461276238,36.72859571417858,32.79852546980084,29.415949882927215,33.22589351695453,33.22589351695453,180.18842392784495,90.09066015222226,245.4942109057914,False,-115,80
24,6,144,576000000,3456000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,168.05439609289778,86.20207975166068,230.27356548924044,False,-115,80
