k,m,n,fout_hz,fvco_hz,method,design_crossover_hz,window,high_hz,reference_fs,reference_buffer_fs,sampler_fs,charge_pump_fs,retimer_fs,output_buffer_fs,vco_fs,filter_resistor_fs,total_fs,below_200fs_in_hypothesis
21,6,126,504000000,3024000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,57.94007491103517,51.964602535725355,6.3213922517116385,6.3213922517116385,76.41803200437536,95.88116889643524,183.77390238763635,True
21,6,126,504000000,3024000000,hybrid,2400000,10k_to_fout_over_2,252000000.0,97.07772439842627,60.320531082205164,58.99615303809433,52.911765275910895,31.748385785737202,31.748385785737202,83.20134439026646,97.94604405919404,194.6141394593844,True
22,6,132,528000000,3168000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,55.30643514235175,49.60257514773783,6.3213922517116385,6.3213922517116385,72.94448509508558,91.52293394659728,178.60325699841601,True
22,6,132,528000000,3168000000,hybrid,2400000,10k_to_fout_over_2,264000000.0,97.07773099838403,60.320535224004075,56.314513584913705,50.50668850404588,32.49553815526063,32.49553815526063,79.54520939859299,93.49397008852726,189.645420800597,True
23,6,138,552000000,3312000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,52.90180752746689,47.44594144566228,6.3213922517116385,6.3213922517116385,69.77298574312533,87.54367594891913,173.9667904357548,True
23,6,138,552000000,3312000000,hybrid,2400000,10k_to_fout_over_2,276000000.0,97.07773565693897,60.32053814705597,53.86605908280274,48.310747866682775,33.22589351695453,33.22589351695453,76.20635050165312,89.42902999658287,185.23232446333353,True
24,6,144,576000000,3456000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,50.69756554715576,45.46902721875968,6.3213922517116385,6.3213922517116385,66.86577800382842,83.89602278438082,169.79343724874295,True
24,6,144,576000000,3456000000,hybrid,2400000,10k_to_fout_over_2,288000000.0,97.07773929370707,60.32054042930841,51.62164190747865,46.29780179060066,33.940536236188144,33.940536236188144,73.14521483122904,85.70283227841892,181.30100204129027,True
25,6,150,600000000,3600000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,48.669662925269535,43.65026613000929,6.3213922517116385,6.3213922517116385,64.19114688367529,80.5401818730056,166.02369377253996,True
25,6,150,600000000,3600000000,hybrid,2400000,10k_to_fout_over_2,300000000.0,97.07774185046937,60.32054203356972,49.556777549172,44.44589090104197,34.64043879629701,34.64043879629701,70.32847884969405,82.27472862623188,177.7895190411612,True
26,6,156,624000000,3744000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,46.79775281275917,41.971409740393554,6.3213922517116385,6.3213922517116385,61.72225661891856,77.4424825701977,162.60739469564984,True
26,6,156,624000000,3744000000,hybrid,2400000,10k_to_fout_over_2,312000000.0,97.0777438357043,60.320543279405406,47.65074862759358,42.73643444135497,35.326477322257865,35.326477322257865,67.72800108884711,79.11032370656919,174.64563668105947,True
27,6,162,648000000,3888000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,45.0645027085829,40.41691308334194,6.3213922517116385,6.3213922517116385,59.43624711451417,74.57424247500518,159.50198185714333,True
27,6,162,648000000,3888000000,hybrid,2400000,10k_to_fout_over_2,324000000.0,97.07774521552149,60.32054414518048,45.885906744426954,41.153604126793404,35.99944444015768,35.99944444015768,65.31976849257647,76.18031808179992,171.82498436330917,True
28,4,112,672000000,2688000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,65.18258427491456,58.46017785269101,6.3213922517116385,6.3213922517116385,85.97028600492227,107.86631500848964,198.43123371491492,True
28,4,112,672000000,2688000000,hybrid,2400000,10k_to_fout_over_2,336000000.0,97.07774627511967,60.32054481013449,66.37068727269497,59.52574948244725,36.660060010861955,36.660060010861955,94.62481684947483,110.18939644253935,211.64715679808378,False
29,4,116,696000000,2784000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,62.93490895508992,56.44430965087408,6.3213922517116385,6.3213922517116385,83.00579338406288,104.14678690474861,193.8190874296693,True
29,4,116,696000000,2784000000,hybrid,2400000,10k_to_fout_over_2,348000000.0,97.07774699655704,60.32054526280263,64.08204336487718,57.47313786262849,37.30898015223679,37.30898015223679,91.50088831475269,106.38976858752248,207.2376472140607,False
30,4,120,720000000,2880000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,60.837078656586925,54.56283266251162,6.3213922517116385,6.3213922517116385,80.23893360459414,100.675227341257,189.56424122407944,True
30,4,120,720000000,2880000000,hybrid,2400000,10k_to_fout_over_2,360000000.0,97.07774754031519,60.32054560404165,61.94597560314881,55.55736691483409,37.946804872083746,37.946804872083746,88.58479301242102,102.84344836306342,203.20074464840283,False
31,4,124,744000000,2976000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,58.87459224830991,52.80274128630156,6.3213922517116385,6.3213922517116385,77.65058090767172,97.42763936250677,185.63045430053262,True
31,4,124,744000000,2976000000,hybrid,2400000,10k_to_fout_over_2,372000000.0,97.07774789831343,60.3205458286669,59.94771854886475,53.76519398876313,38.57408456464001,38.57408456464001,85.85645280417062,99.52592232954291,199.49872714782168,True
32,4,128,768000000,3072000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,57.03476124055024,51.152655621104635,6.3213922517116385,6.3213922517116385,75.22400025430699,94.38302563242844,181.98605645946958,True
32,4,128,768000000,3072000000,hybrid,2400000,10k_to_fout_over_2,384000000.0,97.07774816013497,60.32054599297629,58.07435250240362,52.085031818490656,39.19132557084538,39.19132557084538,83.29827135722957,96.41574109355354,196.09858631964119,True
33,4,132,792000000,3168000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,55.30643514235175,49.60257514773783,6.3213922517116385,6.3213922517116385,72.94448509508558,91.52293394659728,178.60325699841601,True
33,4,132,792000000,3168000000,hybrid,2400000,10k_to_fout_over_2,396000000.0,97.07774832335716,60.320546095388345,56.31452373430504,50.506697606710766,39.79899496218464,39.79899496218464,80.89480934695142,93.49405524583987,192.97134018534476,True
34,4,136,816000000,3264000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,53.67977528522375,48.143675878686714,6.3213922517116385,6.3213922517116385,70.79905906287716,88.83108294816793,175.45757521616713,True
34,4,136,816000000,3264000000,hybrid,2400000,10k_to_fout_over_2,408000000.0,97.07774843687702,60.32054616663024,54.6582142772622,49.02120655852777,40.397524676643215,40.397524676643215,78.63241808728161,90.74423288525105,190.09142428850603,True
35,4,140,840000000,3360000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,52.14606741993165,46.768142282152816,6.3213922517116385,6.3213922517116385,68.77622880393783,86.29305200679171,172.52736823485702,True
35,4,140,840000000,3360000000,hybrid,2400000,10k_to_fout_over_2,420000000.0,97.07774850123688,60.32054620701117,53.09655104774247,47.620600688734626,40.987315110897384,40.987315110897384,76.4990277185504,88.15154292556993,187.43622556471078,True
36,4,144,864000000,3456000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,50.69756554715576,45.46902721875968,6.3213922517116385,6.3213922517116385,66.86577800382842,83.89602278438082,169.79343724874295,True
36,4,144,864000000,3456000000,hybrid,2400000,10k_to_fout_over_2,432000000.0,97.07774854202441,60.32054623260905,51.62164687387823,46.297806244805805,41.56873825364435,41.56873825364435,74.48389200998861,85.70289103302424,184.98566038808485,True
37,4,148,888000000,3552000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,49.32736107290832,44.24013459122563,6.3213922517116385,6.3213922517116385,65.05859481453577,81.6285627091273,167.2386973917413,True
37,4,148,888000000,3552000000,hybrid,2400000,10k_to_fout_over_2,444000000.0,97.07774856106522,60.32054624455504,50.22646723858525,45.04651419305648,42.14214042974081,42.14214042974081,72.57743721822851,83.3865984874952,182.72184658004485,True
38,4,152,912000000,3648000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,48.02927262362125,43.075920523035485,6.3213922517116385,6.3213922517116385,63.34652652994273,79.48044263783447,164.84789953164577,True
38,4,152,912000000,3648000000,hybrid,2400000,10k_to_fout_over_2,456000000.0,97.07774857075485,60.32054625063664,48.904718105658375,43.86107961345081,42.70784471265198,42.70784471265198,70.77108838409993,81.19221589125404,180.62880777383035,True
39,4,156,936000000,3744000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,46.79775281275917,41.971409740393554,6.3213922517116385,6.3213922517116385,61.72225661891856,77.4424825701977,162.60739469564984,True
39,4,156,936000000,3744000000,hybrid,2400000,10k_to_fout_over_2,468000000.0,97.07774857325145,60.32054625220263,47.65075097598114,42.73643654754877,43.26615305293497,43.26615305293497,69.05715404192199,79.1103655817486,178.69223573625356,True
40,4,160,960000000,3840000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,45.627808992440194,40.92212449688371,6.3213922517116385,6.3213922517116385,60.179200203445596,75.50642050594274,160.5049336891406,True
40,4,160,960000000,3840000000,hybrid,2400000,10k_to_fout_over_2,480000000.0,97.0777485736854,60.320546252475125,46.459482201791474,41.668025634048284,43.817348162571335,43.817348162571335,67.42870850857928,77.13260765556323,176.89928012830617,True
41,4,164,984000000,3936000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,44.51493560238067,39.92402389939873,6.3213922517116385,6.3213922517116385,58.71141483262984,73.66480049360267,158.52949591932418,True
41,4,164,984000000,3936000000,hybrid,2400000,10k_to_fout_over_2,492000000.0,97.07774857403176,60.3205462526926,45.326324099472174,40.65173232604733,44.361695188529396,44.361695188529396,65.87950242907718,75.25132561311949,175.23837311713336,True
9,14,126,216000000,3024000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,81.14970174308898,72.78057550749092,6.3213922517116385,6.3213922517116385,74.40568645453178,90.70118477718758,224.39912313440556,False
9,14,126,216000000,3024000000,hybrid,4000000,10k_to_fout_over_2,108000000.0,145.23294427774343,90.49999328489038,88.51300474303957,79.38448677840404,20.783647418102536,20.783647418102536,85.0668207875774,101.48834608343071,248.63522282153693,False
10,12,120,240000000,2880000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,85.20718683024343,76.41960428286546,6.3213922517116385,6.3213922517116385,78.12597077725836,95.23624401604695,230.181665631708,False
10,12,120,240000000,2880000000,hybrid,4000000,10k_to_fout_over_2,120000000.0,145.23650381192687,90.50222168175065,92.94094342463706,83.35576355005276,21.907989410258544,21.907989410258544,89.47874571560111,106.56654068093134,255.3297671209847,False
11,12,132,264000000,3168000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,77.46107893658494,69.4723675298777,6.3213922517116385,6.3213922517116385,71.0236097975076,86.57840365095177,219.2637015791319,False
11,12,132,264000000,3168000000,hybrid,4000000,10k_to_fout_over_2,132000000.0,145.23844167753126,90.50343472663458,84.49289923353051,75.77898255228632,22.977380181387108,22.977380181387108,81.48406560799748,96.88096234876714,243.40927400042665,False
12,10,120,288000000,2880000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,85.20718683024343,76.41960428286546,6.3213922517116385,6.3213922517116385,78.12597077725836,95.23624401604695,230.181665631708,False
12,10,120,288000000,2880000000,hybrid,4000000,10k_to_fout_over_2,144000000.0,145.23994467281497,90.50437564924232,92.94315543410013,83.35774743068679,23.999166652198586,23.999166652198586,89.78087011252343,106.57076004474158,255.81727712111757,False
13,10,130,312000000,3120000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,78.65278784330162,70.54117318418349,6.3213922517116385,6.3213922517116385,72.11628071746925,87.91037909173562,220.90966467956645,False
13,10,130,312000000,3120000000,hybrid,4000000,10k_to_fout_over_2,156000000.0,145.2408287960117,90.50492908698932,85.79420657084265,76.94608353833229,24.979191339993395,24.979191339993395,83.00891641317935,98.3741201041299,245.73004273339012,False
14,8,112,336000000,2688000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,91.2934144609751,81.87814744592728,6.3213922517116385,6.3213922517116385,83.70639726134823,102.03883287433601,239.09615641513835,False
14,8,112,336000000,2688000000,hybrid,4000000,10k_to_fout_over_2,168000000.0,145.2415340866232,90.50537061917535,99.58304701610392,89.31285410717851,25.922191265400397,25.922191265400397,96.50245560183133,114.18516857925835,266.223198007215,False
15,8,120,360000000,2880000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,85.20718683024343,76.41960428286546,6.3213922517116385,6.3213922517116385,78.12597077725836,95.23624401604695,230.181665631708,False
15,8,120,360000000,2880000000,hybrid,4000000,10k_to_fout_over_2,180000000.0,145.2419706120156,90.5056438736739,92.9444578327922,83.35891551047408,26.83207036365253,26.83207036365253,90.20947344123012,106.57345878390582,256.5335335835704,False
16,8,128,384000000,3072000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,79.88173765335321,71.64337901518637,6.3213922517116385,6.3213922517116385,73.24309760367971,89.28397876504401,222.62033842502436,False
16,8,128,384000000,3072000000,hybrid,4000000,10k_to_fout_over_2,192000000.0,145.24232538511814,90.50586597113451,87.13564304532278,78.14917506574777,27.71209122386834,27.71209122386834,84.70165976158358,99.91306098783157,248.35351745680092,False
17,8,136,408000000,3264000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,75.18281190903832,67.42906260252833,6.3213922517116385,6.3213922517116385,68.9346800975809,84.03198001415906,216.1533404271189,False
17,8,136,408000000,3264000000,hybrid,4000000,10k_to_fout_over_2,204000000.0,145.24255245433028,90.50600811143573,82.01014578132485,73.55228028211901,28.565013565549037,28.565013565549037,79.840361564196,94.03613985464874,241.3949821909194,False
18,8,144,432000000,3456000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,71.00598902520285,63.68300356905454,6.3213922517116385,6.3213922517116385,65.10497564771529,79.36353668003912,210.58103744643665,False
18,8,144,432000000,3456000000,hybrid,4000000,10k_to_fout_over_2,216000000.0,145.2427392476759,90.50612504883617,77.45412664496689,69.46613224158708,29.393196491705357,29.393196491705357,75.51844817635157,88.81214048299302,235.43587141852316,False
19,6,114,456000000,2736000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,89.69177561078256,80.44168871880575,6.3213922517116385,6.3213922517116385,82.23786397606143,100.24867791162836,236.7237053889268,False
19,6,114,456000000,2736000000,hybrid,4000000,10k_to_fout_over_2,228000000.0,145.24286135838193,90.50620148756379,97.8368741815233,87.74676746598955,30.198675467642627,30.198675467642627,95.53389733625728,112.18398390851294,264.7532855687713,False
20,6,120,480000000,2880000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,85.20718683024343,76.41960428286546,6.3213922517116385,6.3213922517116385,78.12597077725836,95.23624401604695,230.181665631708,False
20,6,120,480000000,2880000000,hybrid,4000000,10k_to_fout_over_2,240000000.0,145.2429625418788,90.50626483094072,92.94509552270894,83.35948743419209,30.983221265710906,30.983221265710906,90.89165316395629,106.5749549111462,257.70900391293367,False
21,6,126,504000000,3024000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,81.14970174308898,72.78057550749092,6.3213922517116385,6.3213922517116385,74.40568645453178,90.70118477718758,224.39912313440556,False
21,6,126,504000000,3024000000,hybrid,4000000,10k_to_fout_over_2,252000000.0,145.24302945537727,90.5063067174144,88.51917955988398,79.39002477440329,31.748385785737202,31.748385785737202,86.6905159284964,101.50008635487806,251.5129885843557,False
22,6,132,528000000,3168000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,77.46107893658494,69.4723675298777,6.3213922517116385,6.3213922517116385,71.0236097975076,86.57840365095177,219.2637015791319,False
22,6,132,528000000,3168000000,hybrid,4000000,10k_to_fout_over_2,264000000.0,145.24308507968746,90.5063415395969,84.4956129985437,75.78141644144681,32.49553815526063,32.49553815526063,82.8708483029103,96.8865452212755,246.04020699791607,False
23,6,138,552000000,3312000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,74.09320593934211,66.45182981118737,6.3213922517116385,6.3213922517116385,67.93562676283337,82.81412523134517,214.6831308595468,False
23,6,138,552000000,3312000000,hybrid,4000000,10k_to_fout_over_2,276000000.0,145.24312198235233,90.50636463990712,80.82191132276671,72.48659074938992,33.22589351695453,33.22589351695453,79.38259851600606,92.67416378595922,241.18762673990395,False
24,6,144,576000000,3456000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,71.00598902520285,63.68300356905454,6.3213922517116385,6.3213922517116385,65.10497564771529,79.36353668003912,210.58103744643665,False
24,6,144,576000000,3456000000,hybrid,4000000,10k_to_fout_over_2,288000000.0,145.24315265152765,90.50638383956634,77.45434811517106,69.46633087113923,33.940536236188144,33.940536236188144,76.18464956519665,88.812800648775,236.87013417264203,False
25,6,150,600000000,3600000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,68.16574946419473,61.13568342629236,6.3213922517116385,6.3213922517116385,62.50077662180668,76.18899521283757,206.89374171401747,False
25,6,150,600000000,3600000000,hybrid,4000000,10k_to_fout_over_2,300000000.0,145.24317289930255,90.5063965142484,74.35618460354094,66.68768697535987,34.64043879629701,34.64043879629701,73.24201496839976,85.26033646917296,233.01655434375985,False
26,6,156,624000000,3744000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,65.54398986941801,58.78431098681958,6.3213922517116385,6.3213922517116385,60.09690059789104,73.25864924311304,203.56779234234563,False
26,6,156,624000000,3744000000,hybrid,4000000,10k_to_fout_over_2,312000000.0,145.2431896596281,90.50640700663456,71.49633963811222,64.122783371585,35.326477322257865,35.326477322257865,70.52538487371193,81.98113094495764,229.5672178759857,False
27,6,162,648000000,3888000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,63.1164346890692,56.60711428360404,6.3213922517116385,6.3213922517116385,57.871089464635816,70.54536593781256,200.55804762970973,False
27,6,162,648000000,3888000000,hybrid,4000000,10k_to_fout_over_2,324000000.0,145.24320057691827,90.5064138406191,68.84833225754271,61.74787013140978,35.99944444015768,35.99944444015768,68.00960841887577,78.94482358366767,226.47163749236236,False
28,4,112,672000000,2688000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,91.2934144609751,81.87814744592728,6.3213922517116385,6.3213922517116385,83.70639726134823,102.03883287433601,239.09615641513835,False
28,4,112,672000000,2688000000,hybrid,4000000,10k_to_fout_over_2,336000000.0,145.24320953804514,90.5064194505198,99.58420104509014,89.31388911891555,36.660060010861955,36.660060010861955,98.5098149050692,114.18808593392463,269.46615440141113,False
29,4,116,696000000,2784000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,88.1453656864587,79.05476305124012,6.3213922517116385,6.3213922517116385,80.8199697695776,98.52025243039338,234.4507150940933,False
29,4,116,696000000,2784000000,hybrid,4000000,10k_to_fout_over_2,348000000.0,145.24321523468194,90.50642301648034,96.15026686634644,86.23410323658366,37.30898015223679,37.30898015223679,95.24648918245092,110.25059652891268,264.5358317789813,False
30,4,120,720000000,2880000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,85.20718683024343,76.41960428286546,6.3213922517116385,6.3213922517116385,78.12597077725836,95.23624401604695,230.181665631708,False
30,4,120,720000000,2880000000,hybrid,4000000,10k_to_fout_over_2,360000000.0,145.2432198449295,90.50642590262429,92.94526093471714,83.35963578693868,37.946804872083746,37.946804872083746,92.20029275497741,106.57560205302717,260.0265936138306,False
31,4,124,744000000,2976000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,82.45856790023556,73.95445575761173,6.3213922517116385,6.3213922517116385,75.60577817154034,92.1641071123035,226.24964614742544,False
31,4,124,744000000,2976000000,hybrid,4000000,10k_to_fout_over_2,372000000.0,145.243222661992,90.50642766603154,89.94702846352457,80.67061684945102,38.57408456464001,38.57408456464001,89.35029149422662,103.1377005727921,255.89451615840233,False
32,4,128,768000000,3072000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,79.88173765335321,71.64337901518637,6.3213922517116385,6.3213922517116385,73.24309760367971,89.28397876504401,222.62033842502436,False
32,4,128,768000000,3072000000,hybrid,4000000,10k_to_fout_over_2,384000000.0,145.24322489114437,90.50642906154955,87.1361851675917,78.14966127789484,39.19132557084538,39.19132557084538,86.6780494332896,99.91466515446022,252.10124348791115,False
33,4,132,792000000,3168000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,77.46107893658494,69.4723675298777,6.3213922517116385,6.3213922517116385,71.0236097975076,86.57840365095177,219.2637015791319,False
33,4,132,792000000,3168000000,hybrid,4000000,10k_to_fout_over_2,396000000.0,145.2432261680703,90.50642986086599,84.4956954541998,75.78149039329095,39.79899496218464,39.79899496218464,84.16748393038098,96.88696300204113,248.61322245873453,False
34,4,136,816000000,3264000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,75.18281190903832,67.42906260252833,6.3213922517116385,6.3213922517116385,68.9346800975809,84.03198001415906,216.1533404271189,False
34,4,136,816000000,3264000000,hybrid,4000000,10k_to_fout_over_2,408000000.0,145.24322714134286,90.50643047016926,82.01052849294851,73.55262352394996,40.397524676643215,40.397524676643215,81.80429109959726,94.03735915749502,245.4009192269974,False
35,4,140,840000000,3360000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,73.03473156878007,65.50251795674183,6.3213922517116385,6.3213922517116385,66.96511780907859,81.63106629946881,213.26598173386606,False
35,4,140,840000000,3360000000,hybrid,4000000,10k_to_fout_over_2,420000000.0,145.24322763945932,90.50643078197079,79.66737081046726,71.45112024084881,40.987315110897384,40.987315110897384,79.57589592667976,91.35058834688556,242.43831163287723,False
36,4,144,864000000,3456000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,71.00598902520285,63.68300356905454,6.3213922517116385,6.3213922517116385,65.10497564771529,79.36353668003912,210.58103744643665,False
36,4,144,864000000,3456000000,hybrid,4000000,10k_to_fout_over_2,432000000.0,145.243227993588,90.50643100367104,77.45438847768285,69.46636707098673,41.56873825364435,41.56873825364435,77.47104327299508,88.81308136091634,239.70234405641415,False
37,4,148,888000000,3552000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,69.08690824073793,61.96184131043146,6.3213922517116385,6.3213922517116385,63.34538171129056,77.21857622922725,208.0802385388913,False
37,4,148,888000000,3552000000,hybrid,4000000,10k_to_fout_over_2,444000000.0,145.24322813745738,90.50643109372504,75.36102670191896,67.58889775794081,42.14214042974081,42.14214042974081,75.47974948597276,86.41273591104513,237.17256659426408,False
38,4,152,912000000,3648000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,67.26883170808692,60.331266539104305,6.3213922517116385,6.3213922517116385,61.67839798204607,75.18650843372129,205.74732652506003,False
38,4,152,912000000,3648000000,hybrid,4000000,10k_to_fout_over_2,456000000.0,145.2432282242674,90.50643114807379,73.3778418327737,65.8102425933033,42.70784471265198,42.70784471265198,73.5930427443345,84.13872359221031,234.83076006879597,False
39,4,156,936000000,3744000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,65.54398986941801,58.78431098681958,6.3213922517116385,6.3213922517116385,60.09690059789104,73.25864924311304,203.56779234234563,False
39,4,156,936000000,3744000000,hybrid,4000000,10k_to_fout_over_2,468000000.0,145.24322824141782,90.50643115880767,71.49635871733572,64.12280048313112,43.26615305293497,43.26615305293497,71.80289362390303,81.9813265878318,232.66066647501086,False
40,4,160,960000000,3840000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,63.905390122682576,57.314703212149084,6.3213922517116385,6.3213922517116385,58.59447808294377,71.42718301203521,201.52865436065645,False
40,4,160,960000000,3840000000,hybrid,4000000,10k_to_fout_over_2,480000000.0,145.24322824604923,90.5064311617077,69.70894975163598,62.519730473056114,43.817348162571335,43.817348162571335,70.10206208525982,79.93179884066504,230.6477300590074,False
41,4,164,984000000,3936000000,hybrid,4000000,10k_to_10M,10000000,133.21259979802784,82.97139481526798,62.34672207090981,55.916783621608865,6.3213922517116385,6.3213922517116385,57.165344471164644,69.6850565971075,199.618268872272,True
41,4,164,984000000,3936000000,hybrid,4000000,10k_to_fout_over_2,492000000.0,145.24322824969877,90.5064311639929,68.00873146672788,60.99485899964361,44.361695188529396,44.361695188529396,68.48401992232642,77.98224755392785,228.7788926732977,False
