k,m,n,fout_hz,fvco_hz,initial_code,phase0_rad,bank_scale,target_hz,selected_code,searches,trials_last_search,handoff_us,settled,settling_us,final_error_hz,final_phase_rad,control_min_v,control_max_v,rail_violation_cycles
35,4,140,840000000,3360000000,0,0.0,1.0,3360000000,82,1,9,13.208333333333334,True,15.541666666666668,0.0,1.37254526561265e-13,0.5625,0.6064359238018564,0
35,4,140,840000000,3360000000,0,0.7,1.0,3360000000,82,1,9,13.208333333333334,True,15.291666666666668,0.0,1.37254526561265e-13,0.5625,0.6,0
35,4,140,840000000,3360000000,0,2.8,1.0,3360000000,82,1,9,13.208333333333334,True,15.0,4.76837158203125e-07,1.37254526561265e-13,0.546514104812361,0.6,0
35,4,140,840000000,3360000000,0,3.1405926535897932,1.0,3360000000,82,1,9,13.208333333333334,True,15.166666666666666,0.0,-3.1749282432519915e-13,0.5386855535480312,0.6,0
35,4,140,840000000,3360000000,127,0.0,1.0,3360000000,82,1,8,11.75,True,13.916666666666666,0.0,2.741723276562259e-14,0.5625,0.6008769969004958,0
35,4,140,840000000,3360000000,127,0.7,1.0,3360000000,82,1,8,11.75,True,13.625,0.0,2.741723276562259e-14,0.5625,0.6,0
35,4,140,840000000,3360000000,127,2.8,1.0,3360000000,82,1,8,11.75,True,13.791666666666668,0.0,2.741723276562259e-14,0.5356086750754651,0.6,0
35,4,140,840000000,3360000000,127,3.1405926535897932,1.0,3360000000,82,1,8,11.75,True,13.875,0.0,2.741723276562259e-14,0.5293601235538721,0.6,0
35,4,140,840000000,3360000000,255,0.0,1.0,3360000000,82,1,9,13.208333333333334,True,15.5,-2.384185791015625e-06,1.8021849038356333e-13,0.5625,0.6054110993317094,0
35,4,140,840000000,3360000000,255,0.7,1.0,3360000000,82,1,9,13.208333333333334,True,15.25,-1.430511474609375e-06,1.8021849038356333e-13,0.5625,0.6,0
35,4,140,840000000,3360000000,255,2.8,1.0,3360000000,82,1,9,13.208333333333334,True,15.041666666666666,-1.9073486328125e-06,1.8021849038356333e-13,0.5448059007237697,0.6,0
35,4,140,840000000,3360000000,255,3.1405926535897932,1.0,3360000000,82,1,9,13.208333333333334,True,15.208333333333334,-1.9073486328125e-06,1.8021849038356333e-13,0.5370911744391699,0.6,0
36,4,144,864000000,3456000000,0,0.0,1.0,3456000000,67,1,9,13.208333333333334,True,15.666666666666666,0.0,-2.94029124232497e-13,0.5964755588747211,0.6543289644362366,0
36,4,144,864000000,3456000000,0,0.7,1.0,3456000000,67,1,9,13.208333333333334,True,15.875,0.0,-2.94029124232497e-13,0.5933417752868356,0.6543289644362372,0
36,4,144,864000000,3456000000,0,2.8,1.0,3456000000,67,1,9,13.208333333333334,True,15.333333333333334,0.0,2.5470177499718592e-14,0.6,0.6873310623875681,0
36,4,144,864000000,3456000000,0,3.1405926535897932,1.0,3456000000,67,1,9,13.208333333333334,True,15.25,0.0,2.5470177499718592e-14,0.6,0.6792328376463641,0
36,4,144,864000000,3456000000,127,0.0,1.0,3456000000,67,1,8,11.75,True,13.958333333333334,1.430511474609375e-06,-9.80757326787351e-14,0.6,0.6853471867878997,0
36,4,144,864000000,3456000000,127,0.7,1.0,3456000000,67,1,8,11.75,True,13.5,2.384185791015625e-06,-9.80757326787351e-14,0.6,0.6748751667901683,0
36,4,144,864000000,3456000000,127,2.8,1.0,3456000000,67,1,8,11.75,True,13.875,1.430511474609375e-06,-9.80757326787351e-14,0.6,0.6543289644364366,0
36,4,144,864000000,3456000000,127,3.1405926535897932,1.0,3456000000,67,1,8,11.75,True,13.5,2.384185791015625e-06,-9.80757326787351e-14,0.6,0.6749999999999999,0
36,4,144,864000000,3456000000,255,0.0,1.0,3456000000,67,1,9,13.208333333333334,True,15.666666666666666,0.0,1.1743734474573553e-13,0.6,0.6912835310288198,0
36,4,144,864000000,3456000000,255,0.7,1.0,3456000000,67,1,9,13.208333333333334,True,15.25,0.0,1.1743734474573553e-13,0.6,0.681263769995779,0
36,4,144,864000000,3456000000,255,2.8,1.0,3456000000,67,1,9,13.208333333333334,True,15.208333333333334,0.0,1.1743734474573553e-13,0.6,0.6543289644363768,0
36,4,144,864000000,3456000000,255,3.1405926535897932,1.0,3456000000,67,1,9,13.208333333333334,True,15.291666666666668,0.0,1.1743734474573553e-13,0.6,0.6543289644363913,0
37,4,148,888000000,3552000000,0,0.0,1.0,3552000000,53,1,9,13.208333333333334,True,15.25,0.0,-3.723173861662589e-14,0.6,0.7125,0
37,4,148,888000000,3552000000,0,0.7,1.0,3552000000,53,1,9,13.208333333333334,True,15.041666666666666,0.0,-3.723173861662589e-14,0.6,0.6797021212336191,0
37,4,148,888000000,3552000000,0,2.8,1.0,3552000000,53,1,9,13.208333333333334,True,15.708333333333334,0.0,-3.723173861662589e-14,0.6,0.6797021212336185,0
37,4,148,888000000,3552000000,0,3.1405926535897932,1.0,3552000000,53,1,9,13.208333333333334,True,15.916666666666666,0.0,-3.723173861662589e-14,0.6,0.6797021212336191,0
37,4,148,888000000,3552000000,127,0.0,1.0,3552000000,53,1,8,11.75,True,13.625,4.76837158203125e-07,3.7206979391162354e-14,0.6,0.6797021212337214,0
37,4,148,888000000,3552000000,127,0.7,1.0,3552000000,53,1,8,11.75,True,13.875,4.76837158203125e-07,3.7206979391162354e-14,0.6,0.6797021212337209,0
37,4,148,888000000,3552000000,127,2.8,1.0,3552000000,53,1,8,11.75,True,14.375,4.76837158203125e-07,2.4301944340176195e-13,0.6,0.7262559274356091,0
37,4,148,888000000,3552000000,127,3.1405926535897932,1.0,3552000000,53,1,8,11.75,True,14.166666666666666,4.76837158203125e-07,-2.1172790748470217e-13,0.6,0.7228640231003447,0
37,4,148,888000000,3552000000,255,0.0,1.0,3552000000,53,1,9,13.208333333333334,True,15.083333333333334,0.0,2.3617949556112514e-12,0.6,0.7125,0
37,4,148,888000000,3552000000,255,0.7,1.0,3552000000,53,1,9,13.208333333333334,True,15.208333333333334,-3.814697265625e-06,-3.095173255026318e-12,0.6,0.679702121233871,0
37,4,148,888000000,3552000000,255,2.8,1.0,3552000000,53,1,9,13.208333333333334,True,15.916666666666666,-2.384185791015625e-06,5.428055520653949e-13,0.6,0.6797021212338705,0
37,4,148,888000000,3552000000,255,3.1405926535897932,1.0,3552000000,53,1,9,13.208333333333334,True,15.916666666666666,-2.384185791015625e-06,-4.253602843675111e-12,0.6,0.7266400937731066,0
38,4,152,912000000,3648000000,0,0.0,1.0,3648000000,40,1,9,13.208333333333334,True,14.5,0.0,-4.979093885124707e-13,0.6,0.6768641740419493,0
38,4,152,912000000,3648000000,0,0.7,1.0,3648000000,40,1,9,13.208333333333334,True,15.375000000000002,0.0,4.115853132604575e-13,0.6,0.6721373351208746,0
38,4,152,912000000,3648000000,0,2.8,1.0,3648000000,40,1,9,13.208333333333334,True,15.75,0.0,-4.979093885124707e-13,0.6,0.6749999999999999,0
38,4,152,912000000,3648000000,0,3.1405926535897932,1.0,3648000000,40,1,9,13.208333333333334,True,16.208333333333332,0.0,-4.3162037626006606e-14,0.6,0.6749999999999999,0
38,4,152,912000000,3648000000,127,0.0,1.0,3648000000,40,1,8,11.75,True,13.875,-4.76837158203125e-07,-7.926872726211783e-15,0.6,0.6721373351210238,0
38,4,152,912000000,3648000000,127,0.7,1.0,3648000000,40,1,8,11.75,True,13.666666666666668,-4.76837158203125e-07,-7.926872726211783e-15,0.6,0.6749999999999999,0
38,4,152,912000000,3648000000,127,2.8,1.0,3648000000,40,1,8,11.75,True,14.583333333333334,0.0,-2.568617596020763e-13,0.6,0.72408885095837,0
38,4,152,912000000,3648000000,127,3.1405926535897932,1.0,3648000000,40,1,8,11.75,True,14.291666666666668,0.0,-2.568617596020763e-13,0.6,0.7221538772500627,0
38,4,152,912000000,3648000000,255,0.0,1.0,3648000000,40,1,9,13.208333333333334,True,14.416666666666668,0.0,-1.2173750657514549e-13,0.6,0.6757325108535434,0
38,4,152,912000000,3648000000,255,0.7,1.0,3648000000,40,1,9,13.208333333333334,True,14.833333333333334,-2.384185791015625e-06,-1.2173750657514549e-13,0.6,0.6749999999999999,0
38,4,152,912000000,3648000000,255,2.8,1.0,3648000000,40,1,9,13.208333333333334,True,15.75,-2.384185791015625e-06,-1.2173750657514549e-13,0.6,0.6749999999999999,0
38,4,152,912000000,3648000000,255,3.1405926535897932,1.0,3648000000,40,1,9,13.208333333333334,True,16.291666666666664,-2.384185791015625e-06,5.388223083219182e-13,0.6,0.7237921565591894,0
39,4,156,936000000,3744000000,0,0.0,1.0,3744000000,28,1,9,13.208333333333334,True,15.375000000000002,-1.430511474609375e-06,1.1838452958524915e-12,0.6,0.6749999999999999,0
39,4,156,936000000,3744000000,0,0.7,1.0,3744000000,28,1,9,13.208333333333334,True,15.666666666666666,-1.430511474609375e-06,1.1838452958524915e-12,0.6,0.6749999999999999,0
39,4,156,936000000,3744000000,0,2.8,1.0,3744000000,28,1,9,13.208333333333334,True,15.375000000000002,-2.384185791015625e-06,2.5415707203698818e-14,0.6,0.6944649987661954,0
39,4,156,936000000,3744000000,0,3.1405926535897932,1.0,3744000000,28,1,9,13.208333333333334,True,15.333333333333334,-2.384185791015625e-06,2.5415707203698818e-14,0.6,0.7048265216505025,0
39,4,156,936000000,3744000000,127,0.0,1.0,3744000000,28,1,8,11.75,True,14.5,-1.430511474609375e-06,-5.998891354131992e-13,0.6,0.722505710918221,0
39,4,156,936000000,3744000000,127,0.7,1.0,3744000000,28,1,8,11.75,True,14.166666666666666,-1.9073486328125e-06,-5.998891354131992e-13,0.6,0.7185671210419081,0
39,4,156,936000000,3744000000,127,2.8,1.0,3744000000,28,1,8,11.75,True,13.458333333333332,-1.430511474609375e-06,1.2191002681326572e-12,0.6,0.6824455221977499,0
39,4,156,936000000,3744000000,127,3.1405926535897932,1.0,3744000000,28,1,8,11.75,True,13.125,-1.430511474609375e-06,3.09605566359729e-13,0.6,0.6749999999999999,0
39,4,156,936000000,3744000000,255,0.0,1.0,3744000000,28,1,9,13.208333333333334,True,15.791666666666666,0.0,7.348153146364218e-13,0.6,0.6749999999999999,0
39,4,156,936000000,3744000000,255,0.7,1.0,3744000000,28,1,9,13.208333333333334,True,15.791666666666666,1.430511474609375e-06,-2.2426036775582276e-12,0.6,0.7210492162145831,0
39,4,156,936000000,3744000000,255,2.8,1.0,3744000000,28,1,9,13.208333333333334,True,15.125,1.430511474609375e-06,-2.2426036775582276e-12,0.6,0.6929858832059637,0
39,4,156,936000000,3744000000,255,3.1405926535897932,1.0,3744000000,28,1,9,13.208333333333334,True,14.958333333333334,1.430511474609375e-06,-2.2426036775582276e-12,0.6,0.6842961034381257,0
40,4,160,960000000,3840000000,0,0.0,1.0,3840000000,17,1,9,13.208333333333334,True,15.458333333333334,0.0,-6.352233372148482e-13,0.6,0.754489982867808,0
40,4,160,960000000,3840000000,0,0.7,1.0,3840000000,17,1,9,13.208333333333334,True,15.208333333333334,0.0,1.1837660663310083e-12,0.6,0.744696059839849,0
40,4,160,960000000,3840000000,0,2.8,1.0,3840000000,17,1,9,13.208333333333334,True,15.125,4.76837158203125e-07,-6.352233372148482e-13,0.6,0.7157511091958886,0
40,4,160,960000000,3840000000,0,3.1405926535897932,1.0,3840000000,17,1,9,13.208333333333334,True,15.25,4.76837158203125e-07,4.821744873422721e-12,0.6,0.7157511091958954,0
40,4,160,960000000,3840000000,127,0.0,1.0,3840000000,17,1,8,11.75,True,14.375,4.76837158203125e-07,-2.1184675176692715e-13,0.6,0.7157511091958818,0
40,4,160,960000000,3840000000,127,0.7,1.0,3840000000,17,1,8,11.75,True,14.25,1.430511474609375e-06,4.08669187022185e-12,0.6,0.7609237596059754,0
40,4,160,960000000,3840000000,127,2.8,1.0,3840000000,17,1,8,11.75,True,13.25,1.430511474609375e-06,2.267702466675993e-12,0.6,0.7279623416338943,0
40,4,160,960000000,3840000000,127,3.1405926535897932,1.0,3840000000,17,1,8,11.75,True,12.583333333333334,1.430511474609375e-06,-1.37027634041572e-12,0.6,0.71896163224032,0
40,4,160,960000000,3840000000,255,0.0,1.0,3840000000,17,1,9,13.208333333333334,True,15.666666666666666,8.58306884765625e-06,1.1640083066565912e-12,0.6,0.7157511091964646,0
40,4,160,960000000,3840000000,255,0.7,1.0,3840000000,17,1,9,13.208333333333334,True,16.208333333333332,6.67572021484375e-06,1.824568121553655e-12,0.6,0.7647300237892868,0
40,4,160,960000000,3840000000,255,2.8,1.0,3840000000,17,1,9,13.208333333333334,True,15.041666666666666,9.5367431640625e-06,5.462546928645368e-12,0.6,0.7378467925607586,0
40,4,160,960000000,3840000000,255,3.1405926535897932,1.0,3840000000,17,1,9,13.208333333333334,True,14.791666666666666,8.58306884765625e-06,1.824568121553655e-12,0.6,0.7296996928458238,0
41,4,164,984000000,3936000000,0,0.0,1.0,3936000000,6,1,9,13.208333333333334,True,15.666666666666666,-4.76837158203125e-06,-3.3049491554000235e-12,0.3309772576124176,0.6,0
41,4,164,984000000,3936000000,0,0.7,1.0,3936000000,6,1,9,13.208333333333334,True,16.083333333333332,-3.814697265625e-06,3.3302965169168946e-13,0.32735481030512387,0.6,0
41,4,164,984000000,3936000000,0,2.8,1.0,3936000000,6,1,9,13.208333333333334,True,15.0,-4.76837158203125e-07,-8.253999369571033e-13,0.375,0.6,0
41,4,164,984000000,3936000000,0,3.1405926535897932,1.0,3936000000,6,1,9,13.208333333333334,True,14.708333333333332,0.0,-8.253999369571033e-13,0.375,0.6,0
41,4,164,984000000,3936000000,127,0.0,1.0,3936000000,6,1,8,11.75,True,14.25,-1.430511474609375e-06,7.917008241805178e-13,0.33004930129888826,0.6,0
41,4,164,984000000,3936000000,127,0.7,1.0,3936000000,6,1,8,11.75,True,14.75,3.814697265625e-06,3.271250042623438e-12,0.375,0.6,0
41,4,164,984000000,3936000000,127,2.8,1.0,3936000000,6,1,8,11.75,True,13.958333333333334,2.384185791015625e-06,3.271250042623438e-12,0.38068564248407594,0.6,0
41,4,164,984000000,3936000000,127,3.1405926535897932,1.0,3936000000,6,1,8,11.75,True,13.875,2.384185791015625e-06,3.271250042623438e-12,0.3806856424840802,0.6,0
41,4,164,984000000,3936000000,255,0.0,1.0,3936000000,6,1,9,13.208333333333334,True,15.583333333333334,1.430511474609375e-06,6.386519743079418e-13,0.3334438887126855,0.6,0
41,4,164,984000000,3936000000,255,0.7,1.0,3936000000,6,1,9,13.208333333333334,True,15.791666666666666,1.430511474609375e-06,6.386519743079418e-13,0.32811681455009756,0.6,0
41,4,164,984000000,3936000000,255,2.8,1.0,3936000000,6,1,9,13.208333333333334,True,15.166666666666666,3.814697265625e-06,-2.3387670178867076e-12,0.375,0.6,0
41,4,164,984000000,3936000000,255,3.1405926535897932,1.0,3936000000,6,1,9,13.208333333333334,True,15.416666666666668,3.814697265625e-06,8.575169403388432e-12,0.3806856424842382,0.6,0
